STUDY_ID	SAMPLE_ID	B2M
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8636-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8637-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-8638-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A49G-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A49H-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A49I-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A4BH-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A4BK-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A77O-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A77P-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A77Q-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A8P0-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A8P1-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-HZ-A9TJ-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7644-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7645-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7646-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7647-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7649-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7651-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7652-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7885-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7886-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7887-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7888-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7889-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7890-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7891-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7893-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-7897-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-8126-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-8127-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-A5SO-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-A5SP-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-A5SQ-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-A5SS-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-A5ST-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-A6UF-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-A6UG-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-A7LX-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-A7M4-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUM-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUN-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUO-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUP-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUQ-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUR-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUS-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUT-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUU-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUV-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-IB-AAUW-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-L1-A7W4-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-LB-A7SX-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-LB-A8F3-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-LB-A9Q5-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-M8-A5N4-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-OE-A75W-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-PZ-A5RE-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-Q3-A5QY-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-Q3-AA2A-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-RB-A7B8-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-RB-AA9M-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-RL-AAAS-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-S4-A8RM-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-S4-A8RO-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-S4-A8RP-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-US-A774-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-US-A776-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-US-A779-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-US-A77E-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-US-A77G-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-US-A77J-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-XD-AAUG-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-XD-AAUH-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-XD-AAUI-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-XD-AAUL-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-XN-A8T3-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-XN-A8T5-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-YB-A89D-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-YH-A8SY-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-YY-A8LH-01	NP
paad_tcga_pan_can_atlas_2018	TCGA-Z5-AAPL-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-P7-A5NX-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-P7-A5NY-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-P8-A5KC-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-P8-A5KD-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-P8-A6RX-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-P8-A6RY-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-PR-A5PF-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-PR-A5PG-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-PR-A5PH-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6GO-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6GR-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6GS-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6GT-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6GU-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6GW-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6GX-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6GY-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6GZ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6H0-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6H1-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6H2-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6H3-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6H4-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6H5-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6H6-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A6ZZ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A700-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A702-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A703-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A705-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A706-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A707-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A708-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70A-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70C-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70D-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70E-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70G-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70H-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70I-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70J-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70K-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70M-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70N-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70O-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70P-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70Q-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70R-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70T-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70U-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70V-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70W-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A70X-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A7IN-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QR-A7IP-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QT-A5XJ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QT-A5XK-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QT-A5XL-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QT-A5XM-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QT-A5XN-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QT-A5XO-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QT-A5XP-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QT-A69Q-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-QT-A7U0-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RM-A68T-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RM-A68W-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RT-A6Y9-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RT-A6YA-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RT-A6YC-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A67V-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A67W-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A67X-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A67Y-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A680-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A681-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A684-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A685-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A686-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A688-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A689-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A68A-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A68B-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A68C-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A68D-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A68F-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A68G-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A7CZ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A7D0-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RW-A8AZ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-RX-A8JQ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WL-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WM-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WN-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WO-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WP-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WQ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WR-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WT-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WU-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WV-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WW-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7WX-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7X0-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7X1-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-S7-A7X2-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SA-A6C2-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SP-A6QC-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SP-A6QD-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SP-A6QF-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SP-A6QG-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SP-A6QH-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SP-A6QI-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SP-A6QJ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SP-A6QK-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SQ-A6I4-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SQ-A6I6-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6MP-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6MQ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6MR-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6MS-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6MT-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6MU-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6MV-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6MX-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6MY-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6MZ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-SR-A6N0-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-TT-A6YJ-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-TT-A6YK-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-TT-A6YN-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-TT-A6YO-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-TT-A6YP-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-W2-A7H5-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-W2-A7H7-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-W2-A7HA-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-W2-A7HB-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-W2-A7HC-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-W2-A7HD-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-W2-A7HE-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-W2-A7HF-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-W2-A7HH-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-W2-A7UY-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A80K-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A80L-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A80M-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A80N-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A80O-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A80P-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A80Q-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A80V-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A80Y-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A814-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A815-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A816-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A817-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A818-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A819-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81A-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81D-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81E-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81F-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81G-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81H-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81I-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81J-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81K-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81M-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81N-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81P-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81Q-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81R-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81S-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81T-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81V-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A81W-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A821-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-WB-A822-01	NP
pcpg_tcga_pan_can_atlas_2018	TCGA-XG-A823-01	NP
prad_tcga_pan_can_atlas_2018	TCGA-2A-A8VL-01	1.2002
prad_tcga_pan_can_atlas_2018	TCGA-2A-A8VO-01	0.1246
prad_tcga_pan_can_atlas_2018	TCGA-2A-A8VT-01	0.2339
prad_tcga_pan_can_atlas_2018	TCGA-2A-A8VV-01	-1.7123
prad_tcga_pan_can_atlas_2018	TCGA-2A-A8VX-01	-2.6063
prad_tcga_pan_can_atlas_2018	TCGA-2A-A8W1-01	-1.0276
prad_tcga_pan_can_atlas_2018	TCGA-2A-A8W3-01	-0.9555
prad_tcga_pan_can_atlas_2018	TCGA-2A-AAYF-01	-1.2763
prad_tcga_pan_can_atlas_2018	TCGA-2A-AAYO-01	1.7816
prad_tcga_pan_can_atlas_2018	TCGA-2A-AAYU-01	-1.4941
prad_tcga_pan_can_atlas_2018	TCGA-4L-AA1F-01	1.2189
prad_tcga_pan_can_atlas_2018	TCGA-CH-5737-01	-0.6041
prad_tcga_pan_can_atlas_2018	TCGA-CH-5738-01	-0.162
prad_tcga_pan_can_atlas_2018	TCGA-CH-5739-01	0.4893
prad_tcga_pan_can_atlas_2018	TCGA-CH-5740-01	0.2545
prad_tcga_pan_can_atlas_2018	TCGA-CH-5741-01	-1.7719
prad_tcga_pan_can_atlas_2018	TCGA-CH-5743-01	0.6061
prad_tcga_pan_can_atlas_2018	TCGA-CH-5744-01	0.2357
prad_tcga_pan_can_atlas_2018	TCGA-CH-5745-01	1.0829
prad_tcga_pan_can_atlas_2018	TCGA-CH-5746-01	-1.5127
prad_tcga_pan_can_atlas_2018	TCGA-CH-5748-01	0.3989
prad_tcga_pan_can_atlas_2018	TCGA-CH-5750-01	0.1932
prad_tcga_pan_can_atlas_2018	TCGA-CH-5751-01	0.0461
prad_tcga_pan_can_atlas_2018	TCGA-CH-5752-01	-2.7881
prad_tcga_pan_can_atlas_2018	TCGA-CH-5753-01	1.3014
prad_tcga_pan_can_atlas_2018	TCGA-CH-5754-01	1.3285
prad_tcga_pan_can_atlas_2018	TCGA-CH-5761-01	-1.6372
prad_tcga_pan_can_atlas_2018	TCGA-CH-5762-01	-0.2711
prad_tcga_pan_can_atlas_2018	TCGA-CH-5763-01	0.4755
prad_tcga_pan_can_atlas_2018	TCGA-CH-5764-01	-0.446
prad_tcga_pan_can_atlas_2018	TCGA-CH-5765-01	-2.4364
prad_tcga_pan_can_atlas_2018	TCGA-CH-5766-01	0.7935
prad_tcga_pan_can_atlas_2018	TCGA-CH-5767-01	-0.3832
prad_tcga_pan_can_atlas_2018	TCGA-CH-5768-01	-1.2978
prad_tcga_pan_can_atlas_2018	TCGA-CH-5769-01	-0.5573
prad_tcga_pan_can_atlas_2018	TCGA-CH-5771-01	0.2231
prad_tcga_pan_can_atlas_2018	TCGA-CH-5772-01	1.434
prad_tcga_pan_can_atlas_2018	TCGA-CH-5788-01	-2.5247
prad_tcga_pan_can_atlas_2018	TCGA-CH-5789-01	-0.1052
prad_tcga_pan_can_atlas_2018	TCGA-CH-5790-01	-1.5551
prad_tcga_pan_can_atlas_2018	TCGA-CH-5791-01	-1.6148
prad_tcga_pan_can_atlas_2018	TCGA-CH-5792-01	0.4625
prad_tcga_pan_can_atlas_2018	TCGA-CH-5794-01	-2.4689
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5494-01	0.9927
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5495-01	-0.0976
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5496-01	-1.0456
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5497-01	-0.5473
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5498-01	0.4338
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5499-01	-0.0103
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5501-01	0.3923
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5502-01	-0.5019
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5503-01	-0.0279
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5504-01	-0.2266
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5505-01	-0.6309
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5506-01	1.065
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5507-01	0.5271
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5508-01	0.1487
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5509-01	0.1458
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5510-01	0.5685
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5511-01	-0.3033
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5512-01	0.3143
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5514-01	-1.2856
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5515-01	0.523
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5516-01	1.6311
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5517-01	0.5626
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5518-01	-1.0221
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5519-01	-1.5663
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5521-01	0.5645
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5522-01	1.642
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5524-01	-0.1995
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5525-01	-2.8847
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5526-01	0.2968
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5527-01	-0.3242
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5530-01	-2.4137
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5531-01	0.0568
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5532-01	-1.0496
prad_tcga_pan_can_atlas_2018	TCGA-EJ-5542-01	-1.0066
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7115-01	-1.0902
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7123-01	-1.1997
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7125-01	-0.4565
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7218-01	0.5765
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7314-01	-1.0196
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7315-01	-0.1319
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7317-01	-1.9544
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7318-01	1.2741
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7321-01	-0.1894
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7325-01	-1.2383
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7327-01	-1.7111
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7328-01	-0.084
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7330-01	-1.2544
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7331-01	0.1225
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7781-01	-0.7644
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7782-01	-0.9948
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7783-01	-1.5006
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7784-01	-1.9939
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7785-01	-1.2178
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7786-01	-0.4594
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7788-01	0.4841
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7789-01	-2.3324
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7791-01	-0.0424
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7792-01	-0.5621
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7793-01	0.0806
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7794-01	0.4367
prad_tcga_pan_can_atlas_2018	TCGA-EJ-7797-01	0.0689
prad_tcga_pan_can_atlas_2018	TCGA-EJ-8468-01	0.2001
prad_tcga_pan_can_atlas_2018	TCGA-EJ-8469-01	-3.1445
